,No,Degree,Collective Influence,Betweenness,Closeness,Capo,Vicario + Contabile
42,42,0.4676258992805755,0.38129496402877694,0.15107913669064743,0.16546762589928055,0.20143884892086328,0.2086330935251799
43,43,0.4316546762589928,0.38129496402877694,0.14388489208633093,0.16546762589928055,0.19424460431654678,0.13669064748201443
44,44,0.3453237410071942,0.3453237410071942,0.13669064748201443,0.1079136690647482,0.18705035971223016,0.13669064748201443
45,45,0.3381294964028777,0.3381294964028777,0.1007194244604317,0.08633093525179858,0.18705035971223016,0.1294964028776978
46,46,0.3381294964028777,0.3381294964028777,0.1007194244604317,0.08633093525179858,0.16546762589928055,0.1294964028776978
47,47,0.20143884892086328,0.28057553956834536,0.08633093525179858,0.08633093525179858,0.16546762589928055,0.1294964028776978
48,48,0.20143884892086328,0.28057553956834536,0.08633093525179858,0.08633093525179858,0.1294964028776978,0.1294964028776978
49,49,0.20143884892086328,0.20143884892086328,0.08633093525179858,0.08633093525179858,0.09352517985611508,0.09352517985611508
50,50,0.19424460431654678,0.19424460431654678,0.08633093525179858,0.08633093525179858,0.08633093525179858,0.09352517985611508
51,51,0.18705035971223016,0.18705035971223016,0.08633093525179858,0.07194244604316546,0.08633093525179858,0.08633093525179858
52,52,0.18705035971223016,0.18705035971223016,0.08633093525179858,0.07194244604316546,0.08633093525179858,0.07194244604316546
53,53,0.16546762589928055,0.17985611510791366,0.08633093525179858,0.06474820143884896,0.08633093525179858,0.06474820143884896
54,54,0.15827338129496404,0.15107913669064743,0.08633093525179858,0.06474820143884896,0.08633093525179858,0.06474820143884896
55,55,0.1294964028776978,0.15107913669064743,0.08633093525179858,0.06474820143884896,0.07913669064748197,0.06474820143884896
56,56,0.1294964028776978,0.15107913669064743,0.08633093525179858,0.06474820143884896,0.07194244604316546,0.06474820143884896
